movie_id,title,genres,imdbId,poster_path,tmdbId,movie_descriptions,cast
3057,Where's Marlowe? (1999),['Comedy'],118150,/lBYQEQidyOkL5VI59FRHVmoMC4z.jpg,144953,"After making a disastrous 3-hour documentary on New York City's water supply, two young filmmakers focus on the goings-on of life in the LA offices of Boone and Murphy, private investigators. Cheating husbands and missing dogs fail to bring in the big bucks, however, and after sleeping with the wife of one of their clients, Murphy leaves. To stop Boone from having to close down the business, the filmmakers must resort to a more hands-on approach in the investigations to ensure the completion of their movie.","['Miguel Ferrer', 'John Livingston', 'Yasiin Bey', 'John Slattery', 'Allison Dean', 'Clayton Rohner']"
3058,"Ape, The (1940)","['Horror', 'Sci-Fi']",32215,/kXb0rlowlyXOriVMaEhpqBzmySk.jpg,37426,"Dr. Bernard Adrian is a kindly scientist who seeks to cure a young woman's polio. He needs human spinal fluid to complete the formula for his experimental serum. Meanwhile, a vicious circus ape has broken out of its cage, and is terrorizing the townspeople. Can there be a connection?","['Boris Karloff', 'Maris Wrixon', ""Gene O'Donnell"", 'Dorothy Vaughan', 'Henry Hall', 'Selmer Jackson']"
3059,British Intelligence (1940),['Drama'],32283,/bD2ET0q1eVjJnDDLQ3egApB71fL.jpg,51787,"During WWI pretty German master spy Helene von Lorbeer is sent undercover to London to live with the family of a high-placed British official where she is to rendezvous with the butler Valdar, also a spy, and help him transmit secret war plans back to Germany.","['Boris Karloff', 'Margaret Lindsay', 'Bruce Lester', 'Leonard Mudie', 'Holmes Herbert', 'Austin Fairman']"
3060,"Commitments, The (1991)","['Comedy', 'Drama']",101605,/iccBDq9aS1gwi6b8aJjBgPU4t2D.jpg,11663,"Jimmy Rabbitte, just a thick-ya out of school, gets a brilliant idea: to put a soul band together in Barrytown, his slum home in north Dublin. First he needs musicians and singers: things slowly start to click when he finds three fine-voiced females virtually in his back yard, a lead singer (Deco) at a wedding, and, responding to his ad, an aging trumpet player, Joey ""The Lips"" Fagan.","['Robert Arkins', 'Michael Aherne', 'Angeline Ball', 'Maria Doyle Kennedy', 'Dave Finnegan', 'Bronagh Gallagher']"
3061,Holiday Inn (1942),"['Comedy', 'Musical']",34862,/7eZzwqLM1w1Mljg60rzB1zr27lu.jpg,13485,"Lovely Linda Mason has crooner Jim Hardy head over heels, but suave stepper Ted Hanover wants her for his new dance partner after fickle Lila Dixon gives him the brush. Jim's supper club, Holiday Inn, is the setting for the chase by Hanover and his manager.","['Bing Crosby', 'Fred Astaire', 'Marjorie Reynolds', 'Virginia Dale', 'Walter Abel', 'Louise Beavers']"
3062,"Longest Day, The (1962)","['Action', 'Drama', 'War']",56197,/5zmvEofdIlgXrQl9A7e5IOzlnFU.jpg,9289,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""","['John Wayne', 'Robert Mitchum', 'Henry Fonda', 'Richard Burton', 'Sean Connery', 'Leslie Phillips']"
3063,Poison Ivy (1992),['Thriller'],105156,/aBreWBGcu4ejlDo2U7ZPqilRGoQ.jpg,9264,A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.,"['Drew Barrymore', 'Tom Skerritt', 'Sara Gilbert', 'Cheryl Ladd', 'Alan Stock', 'Jeanne Sakata']"
3064,Poison Ivy: New Seduction (1997),['Thriller'],119908,/l9Z43sz0qjTrmDjXRlChIVoH1JB.jpg,18222,A sinister seductress vows to destroy a suburban family.,"['Michael Des Barres', 'Megan Edwards', 'Greg Vaughan', 'Susan Tyrrell', 'Gregory Vignolle', 'Michael McLafferty']"
3065,Ten Benny (1997),['Drama'],114008,/g3XmEqaUx8otzoLEFYSayXs2BmQ.jpg,124853,"The story of a young shoe salesman whose overestimation of his own sharpness leads to gambling debts, pissed-off loan sharks, and overall misery.","['Adrien Brody', 'Michael Gallagher', 'Sybil Darrow', 'Tony Gillan', 'James E. Moriarty', 'Lisa Roberts Gillan']"
3066,Tora! Tora! Tora! (1970),['War'],66473,/c311sN931DixuZRer0JGYCwpx9N.jpg,11165,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words used by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.","['Martin Balsam', 'So Yamamura', 'Jason Robards', 'Joseph Cotten', 'Tatsuya Mihashi', 'E.G. Marshall']"
3067,Women on the Verge of a Nervous Breakdown (1988),"['Comedy', 'Drama']",95675,/8C5FJlUo96pj1xAs2BKnB58PYzi.jpg,4203,"After being dumped by her lover, Pepa finds her life and the lives of those around her spiraling out of control in a deliciously chaotic series of events.","['Carmen Maura', 'Antonio Banderas', 'Julieta Serrano', 'María Barranco', 'Rossy de Palma', 'Kiti Mánver']"
3068,"Verdict, The (1982)",['Drama'],84855,/iYEuFP1bpj5yOenKliiRFcNO3VE.jpg,24226,"Frank Galvin is a down-on-his-luck lawyer and reduced to drinking and ambulance chasing, when a former associate reminds him of his obligations in a medical malpractice suit by serving it to Galvin on a silver platter—all parties are willing to settle out of court. Blundering his way through the preliminaries, Galvin suddenly realizes that the case should actually go to court—to punish the guilty, to get a decent settlement for his clients... and to restore his standing as a lawyer.","['Paul Newman', 'Charlotte Rampling', 'Jack Warden', 'James Mason', ""Milo O'Shea"", 'Lindsay Crouse']"
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",['Drama'],68528,/hFGpoV5hDewXyBvjd44ajO58Sxw.jpg,88875,"Middle-aged widow Beatrice Hunsdorfer and her daughters Ruth and Matilda are struggling to survive in a society they barely understand. Beatrice dreams of opening an elegant tea room but does not have the wherewithal to achieve her lofty goal. Epileptic Ruth is a rebellious adolescent, while shy but highly intelligent and idealistic Matilda seeks solace in her pets and school projects, including one designed to show how small amounts of radium affect marigolds.","['Joanne Woodward', 'Roberta Wallach', 'Judith Lowry', 'Nell Newman', 'David Spielberg', 'Richard Venture']"
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)","['Adventure', 'Comedy', 'Sci-Fi']",86856,/jWZh2ChereoxKgTl3AmSAKNpnmO.jpg,11379,"Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension.","['Peter Weller', 'John Lithgow', 'Ellen Barkin', 'Jeff Goldblum', 'Christopher Lloyd', 'Lewis Smith']"
3071,Stand and Deliver (1987),['Drama'],94027,/A9pfzwk02iNl6i9wyk8lNcBkvc.jpg,29154,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students.","['Edward James Olmos', 'Lou Diamond Phillips', 'Rosanna DeSoto', 'Andy Garcia', 'Estelle Harris', 'Mark Phelan']"
3072,Moonstruck (1987),['Comedy'],93565,/2mnVWpvsHEHHnfvLn1NXYVvBGl5.jpg,2039,"37-year-old Italian-American widow Loretta Castorini believes she is unlucky in love, and so accepts a marriage proposal from her boyfriend Johnny, even though she doesn't love him. When she meets his estranged younger brother Ronny, an emotional and passionate man, she finds herself drawn to him. She tries to resist, but Ronny, who blames his brother for the loss of his hand, has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls for Ronny, she learns that she's not the only one in her family with a secret romance.","['Cher', 'Nicolas Cage', 'Vincent Gardenia', 'Olympia Dukakis', 'Danny Aiello', 'Julie Bovasso']"
3073,"Sandpiper, The (1965)","['Drama', 'Romance']",59674,/cOEIl9QjFe6Pt5W7hbkt2Hy7EfX.jpg,77915,"A free-spirited single mother forms a connection with the wedded headmaster of an Episcopalian boarding school in Monterey, California.","['Elizabeth Taylor', 'Richard Burton', 'Eva Marie Saint', 'Charles Bronson', 'Robert Webber', 'James Edwards']"
3074,Jeremiah Johnson (1972),['Western'],68762,/fANj1S3UmBB51wnKxYRKtw8LMBn.jpg,11943,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by Indians when he proves to be the match of their warriors in one-on-one combat on the early frontier.,"['Robert Redford', 'Will Geer', 'Delle Bolton', 'Josh Albee', 'Joaquín Martínez', 'Allyn Ann McLerie']"
3075,Repulsion (1965),['Thriller'],59646,/dtyCKEPLqv9wxyVazL4b843vtUb.jpg,11481,"Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness.","['Catherine Deneuve', 'Ian Hendry', 'John Fraser', 'Yvonne Furneaux', 'Patrick Wymark', 'Renée Houston']"
3076,Irma la Douce (1963),['Comedy'],57187,/5TgL8ql6WwXWmX4EvBL4geJ7gx5.jpg,2690,"When a recently fired policeman falls in love with a French prostitute, he doesn't want her to be with other men, so he creates an alter-ego in order to become her only customer.","['Shirley MacLaine', 'Jack Lemmon', 'Lou Jacobi', 'Bruce Yarnell', 'Herschel Bernardi', 'Hope Holiday']"
3077,42 Up (1998),['Documentary'],164312,/hJAYtr8CvnYBBZJlpdYvUMRWNCl.jpg,20565,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.,"['Bruce Balden', 'Jacqueline Bassett', 'Symon Basterfield', 'Andrew Brackfield', 'John Brisby', 'Suzanne Dewey']"
3078,Liberty Heights (1999),['Drama'],165859,/pFcUURqmwvvyq0eFzvDun8daPMX.jpg,27141,"This semi-autobiographical film by Barry Levinson follows various members of the Kurtzman clan, a Jewish family living in suburban Baltimore during the 1950s. As teenaged Ben completes high school, he falls for Sylvia, a black classmate, creating inevitable tensions. Meanwhile, Ben's brother, Van, attends college and becomes smitten with a mysterious woman while their father tries to maintain his burlesque business.","['Adrien Brody', 'Ben Foster', 'Orlando Jones', 'Bebe Neuwirth', 'Joe Mantegna', 'David Krumholtz']"
3079,Mansfield Park (1999),['Drama'],178737,/4l6KP9BSU1QgSgj9cjpeS3Bfhsr.jpg,10399,"Fanny Price is sent to live with her wealthy relatives, the Bertrams, where she is treated poorly by most except her cousin Edmund. Her life is complicated by the arrival of the worldly Mary and Henry Crawford.","[""Frances O'Connor"", 'Jonny Lee Miller', 'Alessandro Nivola', 'Hannah Taylor-Gordon', 'Lindsay Duncan', 'James Purefoy']"
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)","['Drama', 'Sci-Fi']",179196,/nrwmesxG0axK4t7wc40lgJwTemA.jpg,90762,"In the year 2019, after global destruction and descent into savagery, the immortal Kuzman tried to discover his destiny in order to learn how to die. As he enters the whirling circles of time, we discover the blasphemy of our century, and how it is to close its circle.","['Lazar Ristovski', 'Nikola Ristanovski', 'Vlado Jovanovski', 'Dejan Aćimović', 'Petar Temelkovski', 'Sofija Kunovska']"
3081,Sleepy Hollow (1999),"['Horror', 'Romance']",162661,/1GuK965FLJxqUw9fd1pmvjbFAlv.jpg,2668,"Skeptical young detective Ichabod Crane gets transferred to the hamlet of Sleepy Hollow, New York, where he is tasked with investigating the decapitations of three people – murders the townsfolk attribute to a legendary specter, The Headless Horseman.","['Johnny Depp', 'Christina Ricci', 'Miranda Richardson', 'Michael Gambon', 'Casper Van Dien', 'Jeffrey Jones']"
3082,"World Is Not Enough, The (1999)","['Action', 'Thriller']",143145,/wCb2msgoZPK01WIqry24M4xsM73.jpg,36643,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.","['Pierce Brosnan', 'Sophie Marceau', 'Robert Carlyle', 'Denise Richards', 'Robbie Coltrane', 'Judi Dench']"
3083,All About My Mother (Todo Sobre Mi Madre) (1999),"['Comedy', 'Drama']",185125,/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg,99,"Following the tragic death of her teenage son, Manuela travels from Madrid to Barcelona in an attempt to contact the long-estranged father the boy never knew. She reunites with an old friend, an outspoken transgender sex worker, and befriends a troubled actress and a pregnant, HIV-positive nun.","['Cecilia Roth', 'Marisa Paredes', 'Candela Peña', 'Antonia San Juan', 'Penélope Cruz', 'Rosa María Sardà']"
3084,Home Page (1999),['Documentary'],144969,/eILODKQ3qcFcRcmhNolh3YvWvBU.jpg,159569,"A look at the early days of online culture as personified by college student Justin Hall, now acknowleged as the web’s first blogger.","['Joey Anuff', 'Justin Hall', 'Julie Peterson', 'Howard Rheingold', 'John Seabrook']"
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",['Horror'],84357,/42tNjk8Y9tqu1ooIzPO7UwuviEq.jpg,77010,"A toxic spill revives a beautiful, dead heiress who, with the help of her childhood friend, must quench her insatiable thirst for blood.","['Marina Pierro', 'Françoise Blanchard', 'Mike Marshall', 'Carina Barone', 'Fanny Magier', 'Patricia Besnard-Rousseau']"
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),['Comedy'],24852,/iN8B54ymwiLJmnbz5iluqbsit1e.jpg,25898,"Ollie Dee and Stannie Dum try to borrow money from their employer, the toymaker, to pay off the mortgage on Mother Peep's shoe and keep it and Little Bo Peep from the clutches of the evil Barnaby. When that fails, they trick Barnaby, enraging him.","['Stan Laurel', 'Oliver Hardy', 'Charlotte Henry', 'Henry Brandon', 'Felix Knight', 'Virginia Karns']"
3087,Scrooged (1988),['Comedy'],96061,/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg,9647,"Frank Cross is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life. But after firing a staff member on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past.","['Bill Murray', 'Karen Allen', 'John Forsythe', 'John Glover', 'Bobcat Goldthwait', 'Robert Mitchum']"
3088,Harvey (1950),['Comedy'],42546,/dgd82hYmpiXDM1G867HqNaWe8wj.jpg,11787,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.","['James Stewart', 'Josephine Hull', 'Peggy Dow', 'Charles Drake', 'Cecil Kellaway', 'Victoria Horne']"
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",['Drama'],40522,/iPdVqIpmR3bRvOQJPrn4pr2KR3q.jpg,5156,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.","['Lamberto Maggiorani', 'Enzo Staiola', 'Lianella Carell', 'Gino Saltamerenda', 'Vittorio Antonucci', 'Giulio Chiari']"
3090,Matewan (1987),['Drama'],93509,/jMYqoM60clzYIQriM1wYXXBjU3O.jpg,24276,"Filmed in the coal country of West Virginia, ""Matewan"" celebrates labor organizing in the context of a 1920s work stoppage. Union organizer, Joe Kenehan, a scab named ""Few Clothes"" Johnson and a sympathetic mayor and police chief heroically fight the power represented by a coal company and Matewan's vested interests so that justice and workers' rights need not take a back seat to squalid working conditions, exploitation and the bottom line.","['Chris Cooper', 'James Earl Jones', 'Mary McDonnell', 'Will Oldham', 'David Strathairn', 'Ken Jenkins']"
3091,Kagemusha (1980),"['Drama', 'War']",80979,/fJgqj9s8HNZz9zwX6femVJn8HEB.jpg,11953,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord.","['Tatsuya Nakadai', 'Tsutomu Yamazaki', 'Kenichi Hagiwara', 'Jinpachi Nezu', 'Hideji Ōtaki', 'Daisuke Ryū']"
3092,Chushingura (1962),['Drama'],55850,/Ac9n6tJOhfLz9SYaoMKkMJaoLQd.jpg,44662,"After their lord is tricked into committing ritual suicide, forty-seven samurai warriors await the chance to avenge their master and reclaim their honor.","['Matsumoto Hakuō I', 'Toshirō Mifune', 'Takashi Shimura', 'Tatsuya Mihashi', 'Yūzō Kayama', 'Akira Takarada']"
3093,McCabe & Mrs. Miller (1971),"['Drama', 'Western']",67411,/oR839yRsFAiQHwJ78hdKZYjEBg8.jpg,29005,A gambler and a prostitute become thriving business partners in a remote Old West mining town until a large corporation arrives on the scene.,"['Warren Beatty', 'Julie Christie', 'René Auberjonois', 'William Devane', 'John Schuck', 'Corey Fischer']"
3094,Maurice (1987),"['Drama', 'Romance']",93512,/8HhCyxxzoUqEBmVGK25Jq69LhVo.jpg,26371,"After his lover rejects him, Maurice attempts to come to terms with his sexuality within the restrictiveness of Edwardian society.","['James Wilby', 'Hugh Grant', 'Rupert Graves', 'Denholm Elliott', 'Simon Callow', 'Billie Whitelaw']"
3095,"Grapes of Wrath, The (1940)",['Drama'],32551,/eUcxMVBIA0Jg8l1RGUqycrc3eIQ.jpg,596,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.","['Henry Fonda', 'Jane Darwell', 'John Carradine', 'Charley Grapewin', 'Dorris Bowdon', 'Russell Simpson']"
3096,My Man Godfrey (1957),['Comedy'],50738,/9qXWyhDDoQH2WEc3KecjRmu6QC.jpg,52470,"The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets him the job. He proves a great success, but keeps his past to himself. When an old flame turns up Irene's sister Cordelia starts making waves.","['June Allyson', 'David Niven', 'Jessie Royce Landis', 'Robert Keith', 'Eva Gabor', 'Jay Robinson']"
3097,"Shop Around the Corner, The (1940)","['Comedy', 'Romance']",33045,/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,20334,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.","['Margaret Sullavan', 'James Stewart', 'Frank Morgan', 'Joseph Schildkraut', 'Sara Haden', 'Felix Bressart']"
3098,"Natural, The (1984)",['Drama'],87781,/fwn1gYeOkS1XHKVFdNorKSIpix8.jpg,11393,An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league.,"['Robert Redford', 'Robert Duvall', 'Glenn Close', 'Kim Basinger', 'Wilford Brimley', 'Barbara Hershey']"
3099,Shampoo (1975),"['Comedy', 'Romance']",73692,/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg,31121,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie.","['Warren Beatty', 'Julie Christie', 'Goldie Hawn', 'Lee Grant', 'Jack Warden', 'Tony Bill']"
3100,"River Runs Through It, A (1992)",['Drama'],105265,/aVP45oS2cBL4WtZ1kB7r8uarruB.jpg,293,"The Maclean brothers, Paul and Norman, live a relatively idyllic life in rural Montana, spending much of their time fly fishing. The sons of a minister, the boys eventually part company when Norman moves east to attend college, leaving his rebellious brother to find trouble back home. When Norman finally returns, the siblings resume their fishing outings, and assess where they've been and where they're going.","['Craig Sheffer', 'Brad Pitt', 'Tom Skerritt', 'Brenda Blethyn', 'Emily Lloyd', 'Edie McClurg']"
3101,Fatal Attraction (1987),['Thriller'],93010,/vjB9XwJKnYqFKKjhWcE6WpAf5Ki.jpg,10998,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,"['Michael Douglas', 'Glenn Close', 'Anne Archer', 'Ellen Hamilton Latzen', 'Stuart Pankin', 'Ellen Foley']"
3102,Jagged Edge (1985),['Thriller'],89360,/wHYjo3NLc293ZEXVSGhRIUr3Iqi.jpg,12235,"After a wealthy heiress is murdered in her beach house, her devastated husband becomes the prime suspect. He hires a lawyer who hasn’t taken a criminal case in years, and as they work together, a complicated romance develops amidst the trial.","['Glenn Close', 'Jeff Bridges', 'Peter Coyote', 'Lance Henriksen', 'Robert Loggia', 'Michael Dorn']"
3103,Stanley & Iris (1990),"['Drama', 'Romance']",100680,/ydDNS3aCnBWOT9jQiEVmN56rk2i.jpg,36094,"An illiterate cook at a company cafeteria tries for the attention of a newly widowed woman. As they get to know one another, she discovers his inability to read. When he is fired, she takes on trying to teach him to read in her kitchen each night.","['Jane Fonda', 'Robert De Niro', 'Swoosie Kurtz', 'Martha Plimpton', 'Jamey Sheridan', 'Feodor Chaliapin Jr.']"
3104,Midnight Run (1988),"['Action', 'Adventure', 'Comedy', 'Crime']",95631,/yx0touyDQ9enWDsFgS4MbBwCSNd.jpg,9013,"A bounty hunter pursues a former Mafia accountant who is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.","['Robert De Niro', 'Charles Grodin', 'Yaphet Kotto', 'John Ashton', 'Dennis Farina', 'Joe Pantoliano']"
3105,Awakenings (1990),['Drama'],99077,/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg,11005,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.","['Robert De Niro', 'Robin Williams', 'John Heard', 'Julie Kavner', 'Penelope Ann Miller', 'Ruth Nelson']"
3106,Come See the Paradise (1990),"['Drama', 'Romance']",99291,/uBdJXVfcQkhKBg2SfydhoTqtcBr.jpg,59820,"In this drama from director Alan Parker, on-the-lam Jack McGurn flees to Los Angeles and takes a job as a projectionist at a movie theater owned by a Japanese-American man. Jack falls for the owner's daughter, Lily, but they are forced to elope to Seattle when her father forbids the relationship. The couple marry and have a daughter, but when World War II breaks out, Jack is powerless to stop his new family's forced internment.","['Dennis Quaid', 'Tamlyn Tomita', 'Sab Shimono', 'Brady Tsurutani', 'Shizuko Hoshi', 'Stan Egi']"
3107,Backdraft (1991),"['Action', 'Drama']",101393,/bymJtYNIdiAiBR1LRetaJXbfryc.jpg,2924,"Two feuding siblings carrying on a heroic family tradition as Chicago firefighters. But when a puzzling series of arson attacks is reported, they are forced to set aside their differences to solve the mystery surrounding these crimes.","['Kurt Russell', 'William Baldwin', 'Robert De Niro', 'Donald Sutherland', 'Jennifer Jason Leigh', 'Scott Glenn']"
3108,"Fisher King, The (1991)","['Comedy', 'Drama', 'Romance']",101889,/hwIYw22HmAUMobV4zsX69MgfVUz.jpg,177,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,"['Robin Williams', 'Jeff Bridges', 'Amanda Plummer', 'Mercedes Ruehl', 'Michael Jeter', 'William Jay Marshall']"
3109,"River, The (1984)",['Drama'],88007,/bXIlE2QVIarVug9wpyPIz2xiWxf.jpg,38557,"Tom and Mae Garvey are a Tennessee farming couple battling violent floods to save their land. In addition to natural disasters, the Garveys fight to stop a selfish land developer and a local corporation from foreclosing on their farm. While Mae stays at home to care for their children and tend to the crops, Tom finds work as a scab at a steel mill to preserve his family's property.","['Mel Gibson', 'Sissy Spacek', 'Scott Glenn', 'Billy Green Bush', 'Shane Bailey', 'Becky Jo Lynch']"
3110,Country (1984),['Drama'],87091,/2lcDRkDJVtFt06Z1oueZtobcJJz.jpg,42087,"Jewell and Gil are farmers. They seem to be working against the odds, producing no financial surplus. Gil has lost hope of ever becoming prosperous, but Jewell decides to fight for her family.","['Jessica Lange', 'Sam Shepard', 'Wilford Brimley', 'Matt Clark', 'Theresa Graham', 'Levi L. Knebel']"
3111,Places in the Heart (1984),['Drama'],87921,/bmWg3uVn700inqOiadxeFTmiqmV.jpg,13681,"In 1935 rural Texas, recently widowed Edna Spaulding struggles to survive with two small children, a farm to run, and very little money in the bank - not to mention a deadly tornado and the unwelcome presence of the Ku Klux Klan. Edna is aided by her beautician sister, Margaret; a blind boarder, Mr. Will; and a would-be thief, Moze, who decides to teach Edna how to plant and harvest cotton.","['Sally Field', 'Lindsay Crouse', 'John Malkovich', 'Danny Glover', 'Ed Harris', 'Ray Baker']"
3112,'Night Mother (1986),['Drama'],90556,/qMUD4HGqjH1I8LBZI9kcT6Dxmyh.jpg,34760,A mother and daughter spend a night together after the daughter reveals that she will kill herself by the end of it.,"['Sissy Spacek', 'Anne Bancroft', 'Ed Berke', 'Carol Robbins', 'Jennifer Roosendahl', 'Michael Kenworthy']"
3113,End of Days (1999),"['Action', 'Thriller']",146675,/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg,9946,"Cynical bodyguard Jericho is hired by a man possessed by Satan, who is in search of his bride. When Jericho realizes what is happening, he must do everything he can to save the woman and the world.","['Arnold Schwarzenegger', 'Gabriel Byrne', 'Robin Tunney', 'Kevin Pollak', 'CCH Pounder', ""Derrick O'Connor""]"
3114,Toy Story 2 (1999),"['Animation', ""Children's"", 'Comedy']",120363,/4rbcp3ng8n1MKHjpeqW0L7Fnpzz.jpg,863,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.","['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Kelsey Grammer', 'Don Rickles', 'Jim Varney']"
3115,Flawless (1999),['Drama'],155711,/fkwkkUnaTmhaWt2OGBRepYr7yB5.jpg,31582,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,"['Robert De Niro', 'Philip Seymour Hoffman', 'Barry Miller', 'Chris Bauer', 'Skipp Sudduth', 'Wilson Jermaine Heredia']"
3116,Miss Julie (1999),['Drama'],189744,/7eBM9T0CKZpy59dIsvAg4GArTg8.jpg,125520,A footman seduces a count's daughter. Adaptation of August Strindberg's famous play.,"['Saffron Burrows', 'Peter Mullan', 'Maria Doyle Kennedy', 'Joanna Page', 'Eileen Walsh', 'Tam Dean Burn']"
3117,Ride with the Devil (1999),"['Drama', 'Romance', 'War']",134154,/pH3J5IUzho4ZVaRuTuErzqHHovb.jpg,22267,"Friends Jake and Jack Bull join up with Civil War guerrilla fighters, yet after the realities of war set in, they must decide what honor truly means.","['Skeet Ulrich', 'Tobey Maguire', 'Jewel', 'Jeffrey Wright', 'Simon Baker', 'Jonathan Rhys Meyers']"
3118,Tumbleweeds (1999),['Drama'],161023,/2SdW45O7bPDTe0zLzNHhEcacNAk.jpg,55123,"Whenever trouble strikes in one of her relationships, single mother Mary Jo Walker and her daughter, Ava, pack up and move to another city, a routine Ava is tiring of. This time, they are helped on their move to San Diego by trucker Jack Ranson. While Ava settles in, getting a leading part in the school play, Jack starts dating Mary Jo but soon reveals himself to be controlling and aggressive. Mary Jo prepares to flee again, angering Ava.","['Janet McTeer', 'Kimberly J. Brown', 'Jay O. Sanders', ""Gavin O'Connor"", 'Laurel Holloman', 'Lois Smith']"
3119,Bay of Blood (Reazione a catena) (1971),['Horror'],67656,/cTqmAcZwaEY609QDCLpgBlwijn9.jpg,5486,"An elderly heiress is killed by her husband who wants control of her fortunes. What ensues is an all-out murder spree as relatives and friends attempt to reduce the inheritance playing field, complicated by some teenagers who decide to camp out in a dilapidated building on the estate.","['Claudine Auger', 'Luigi Pistilli', 'Claudio Camaso', 'Anna Maria Rosati', 'Chris Avram', 'Leopoldo Trieste']"
